p_recall,delta_days,history_seen,history_correct,session_seen,session_correct,hour_of_day,learning_language,lexeme_string
1.0,0.018506944444444444,1,1,1,1,22,fr,enfant/enfant<n><mf><sg>
1.0,0.005208333333333333,28,27,1,1,23,en,read/read<vblex><pres>
0.5,2.5502199074074072,3,3,2,1,21,fr,nouveau/nouveau<adj><m><sg>
0.75,0.00400462962962963,2,2,4,3,23,fr,cet/ce<det><dem><m><sg>
1.0,4.340081018518519,3,3,4,4,21,en,symbol/symbol<n><sg>
1.0,9.51898148148148,2,2,1,1,21,es,momento/momento<n><m><sg>
1.0,0.01619212962962963,57,57,1,1,12,en,woman/woman<n><sg>
0.5,0.06961805555555556,4,4,2,1,20,de,trinkst/trinken<vblex><pri><p2><sg>
1.0,0.2716087962962963,3,2,1,1,2,it,ai/a<pr>+il<det><def><m><pl>
1.0,2.5648726851851853,2,2,1,1,8,es,abuela/abuelo<n><f><sg>
0.0,17.73289351851852,3,3,1,0,17,de,unser/unser<prn><pos><nt><sg><acc>
1.0,0.009050925925925926,5,4,1,1,3,en,fish/fish<n><sg>
1.0,0.0012731481481481483,11,11,1,1,17,de,frau/frau<n><f><sg><nom>
1.0,1.2416550925925927,2,2,3,3,5,fr,<*sf>/finir<vblex><pri><*pers><*numb>
1.0,0.19115740740740741,13,12,1,1,3,en,taste/taste<n><sg>
1.0,39.00157407407407,10,9,1,1,3,en,beer/beer<n><sg>
0.0,0.03197916666666667,18,17,1,0,14,es,cocino/cocinar<vblex><pri><p1><sg>
1.0,0.0035185185185185185,11,10,3,3,5,en,bread/bread<n><sg>
1.0,0.004733796296296297,7,7,2,2,10,es,agua/agua<n><f><sg>
0.0,0.01972222222222222,9,8,1,0,2,en,newspaper/newspaper<n><sg>
1.0,0.0018981481481481482,9,9,3,3,8,de,eine/ein<det><ind><f><sg><nom>
1.0,4.18005787037037,3,3,2,2,0,en,yes/yes<adv>
1.0,0.9646064814814815,4,4,1,1,6,es,como/comer<vblex><pri><p1><sg>
1.0,0.001574074074074074,3,3,1,1,17,es,fresa/fresa<n><f><sg>
1.0,0.806863425925926,42,39,1,1,9,fr,est/être<vbser><pri><p3><sg>
1.0,16.18664351851852,9,8,1,1,3,de,die/die<det><def><mf><pl><nom>
1.0,0.4559722222222222,9,8,1,1,11,es,de/de<pr>
1.0,0.006712962962962963,3,1,3,3,20,es,usuarios/usuario<n><m><pl>
1.0,2.7399305555555555,5,5,1,1,23,es,salsa/salsa<n><f><sg>
1.0,0.4735185185185185,7,7,1,1,1,es,hola/hola<ij>
1.0,1.983599537037037,3,3,1,1,4,fr,jeunes/jeune<adj><mf><pl>
1.0,0.01565972222222222,3,3,1,1,14,fr,probablement/probablement<adv>
1.0,0.007430555555555556,3,2,1,1,18,es,ella/prpers<prn><tn><p3><f><sg>
1.0,3.018599537037037,35,33,1,1,5,en,june/june<n><sg>
1.0,0.09682870370370371,19,16,2,2,20,es,hermanos/hermano<n><m><pl>
1.0,73.55047453703703,3,2,1,1,19,de,extrem/extrem<adj><pst><pred>
1.0,0.0027199074074074074,6,6,1,1,5,en,reads/read<vblex><pri><p3><sg>
1.0,0.0019212962962962964,69,65,1,1,15,en,girl/girl<n><sg>
1.0,0.4543171296296296,12,11,3,3,22,en,aunt/aunt<n><sg>
1.0,1.3265277777777778,3,3,1,1,3,de,katze/katze<n><f><sg><dat>
1.0,1.617025462962963,4,3,2,2,17,de,ihnen/sie<prn><p3><mf><pl><dat><@formal>
1.0,3.1428125,32,27,1,1,19,es,de/de<pr>
1.0,78.19601851851851,7,5,1,1,19,fr,filles/fille<n><f><pl>
1.0,0.02877314814814815,23,20,4,4,1,de,die/die<det><def><f><sg><nom>
1.0,1.0710532407407407,123,108,1,1,23,fr,vin/vin<n><m><sg>
1.0,0.006319444444444444,7,6,1,1,14,en,writes/write<vblex><pri><p3><sg>
0.0,0.2034375,33,31,1,0,5,es,por/por<pr>
1.0,0.009282407407407408,44,43,2,2,17,en,girls/girl<n><pl>
0.8,2.078576388888889,5,4,5,4,19,en,sandwiches/sandwich<n><pl>
1.0,2.029988425925926,21,16,1,1,11,it,legge/leggere<vblex><pri><p3><sg>
1.0,0.008344907407407407,63,57,1,1,14,en,they/prpers<prn><subj><p3><mf><pl>
1.0,1.0348726851851853,5,5,1,1,23,es,primavera/primavera<n><f><sg>
1.0,0.0021527777777777778,6,6,6,6,19,it,uomo/uomo<n><m><sg>
1.0,0.005555555555555556,14,14,1,1,1,es,tus/tuyo<det><pos><mf><pl>
1.0,11.719837962962963,8,8,1,1,15,en,boy/boy<n><sg>
1.0,0.004699074074074074,34,33,3,3,23,de,mag/mögen<vbmod><pri><p1><sg>
1.0,0.13201388888888888,1,1,1,1,21,en,its/its<det><pos><sp>
1.0,7.025335648148148,2,2,3,3,12,es,animal/animal<n><m><sg>
1.0,5.845138888888889,3,3,1,1,23,es,entre/entre<pr>
1.0,0.003715277777777778,7,6,4,4,17,es,niño/niño<n><m><sg>
1.0,1.1725694444444446,20,19,1,1,15,es,negras/negro<adj><f><pl>
1.0,0.008796296296296297,4,4,1,1,0,de,koch/koch<n><m><sg><*case>
1.0,14.249479166666667,3,2,1,1,20,es,abrigo/abrigo<n><m><sg>
1.0,13.919143518518519,5,4,1,1,17,it,mangiamo/mangiare<vblex><pri><p1><pl>
1.0,1.0384837962962963,1,1,1,1,14,en,<*sf>/island<n><*numb>
1.0,2.277488425925926,2,2,1,1,2,en,men/man<n><pl>
1.0,0.0024421296296296296,129,125,1,1,20,it,<*sf>/leggere<vblex><pri><*pers><*numb>
1.0,0.8950925925925926,20,20,2,2,17,en,drink/drink<vblex><pres>
1.0,0.5531018518518519,4,3,2,2,8,es,elefante/elefante<n><m><sg>
0.666666666667,5.150231481481481,11,11,3,2,19,de,weißen/weiß<adj><pst><m><sg><acc>
1.0,31.242974537037036,37,30,1,1,22,en,milk/milk<n><sg>
1.0,1.9783217592592592,3,3,1,1,19,es,oso/oso<n><m><sg>
1.0,40.97761574074074,3,2,1,1,3,en,girls/girl<n><pl>
1.0,5.936458333333333,14,14,3,3,0,fr,un/un<det><ind><m><sg>
1.0,0.015474537037037037,3,3,1,1,6,it,biscotti/biscotto<n><m><pl>
1.0,42.61025462962963,3,2,1,1,3,es,ningún/ninguno<det><ind><m><sg>
1.0,228.14197916666666,4,4,1,1,5,es,escritorio/escritorio<n><m><sg>
1.0,0.003414351851851852,52,48,2,2,17,fr,un/un<det><ind><m><sg>
0.833333333333,20.029780092592592,8,8,6,5,1,en,dress/dress<n><sg>
1.0,0.18097222222222223,4,4,3,3,5,es,eres/ser<vbser><pri><p2><sg>
1.0,3.634097222222222,7,7,3,3,16,en,type/type<n><sg>
1.0,21.89730324074074,10,9,1,1,17,es,qué/qué<prn><itg><m><sg>
1.0,0.0014583333333333334,6,4,1,1,19,it,come/come<adv>
1.0,21.121828703703702,7,6,1,1,17,en,drink/drink<vblex><pres>
1.0,0.004212962962962963,22,22,1,1,17,en,boys/boy<n><pl>
1.0,0.7215972222222222,574,547,1,1,22,en,is/be<vbser><pri><p3><sg>
1.0,0.8471643518518519,5,5,2,2,14,es,eso/eso<prn><tn><m><sp>
1.0,0.0027430555555555554,4,4,1,1,19,es,cebolla/cebolla<n><f><sg>
1.0,0.5232638888888889,2,1,3,3,13,en,dress/dress<n><sg>
1.0,0.005868055555555555,8,8,1,1,14,en,tomorrow/tomorrow<adv>
0.857142857143,0.005787037037037037,5,4,7,6,0,fr,homme/homme<n><m><sg>
1.0,0.008252314814814815,8,7,1,1,19,en,skirts/skirt<n><pl>
1.0,0.8784259259259259,3,3,6,6,3,de,bin/sein<vbser><pri><p1><sg>
0.666666666667,2.8085069444444444,23,23,3,2,2,fr,une/un<det><ind><f><sg>
1.0,0.003310185185185185,29,27,2,2,10,en,woman/woman<n><sg>
1.0,0.004155092592592592,5,5,2,2,17,en,touch/touch<vblex><pres>
0.0,13.691215277777777,1,1,1,0,14,es,cerveza/cerveza<n><f><sg>
1.0,16.96990740740741,3,3,1,1,5,es,leemos/leer<vblex><pri><p1><pl>
1.0,0.015509259259259259,302,288,1,1,16,es,come/comer<vblex><pri><p3><sg>
1.0,0.3552314814814815,12,11,7,7,22,en,is/be<vbser><pri><p3><sg>
1.0,1.1047916666666666,11,11,1,1,16,it,cuochi/cuoco<n><m><pl>
1.0,0.025763888888888888,4,4,2,2,15,en,among/among<pr>
0.666666666667,0.01460648148148148,13,13,3,2,23,en,eat/eat<vblex><pres>
1.0,0.015613425925925926,5,3,2,2,9,fr,<*sf>/chemise<n><f><*numb>
1.0,0.008425925925925925,3,1,1,1,15,it,ai/a<pr>+il<det><def><m><pl>
1.0,3.0596296296296295,3,3,1,1,15,en,formal/formal<adj>
1.0,17.023935185185184,3,2,2,2,15,en,shirts/shirt<n><pl>
1.0,55.8990625,9,7,1,1,12,en,fish/fish<n><sg>
1.0,5.346203703703703,1,1,1,1,3,fr,enfant/enfant<n><mf><sg>
1.0,3.034826388888889,3,3,1,1,4,es,camisa/camisa<n><f><sg>
1.0,0.019895833333333335,3,3,2,2,21,de,bruder/bruder<n><m><sg><nom>
1.0,0.8004976851851852,8,5,2,2,20,en,for/for<pr>
1.0,0.0015277777777777779,21,20,5,5,12,de,du/du<prn><p2><mf><sg><nom>
0.9,3.853599537037037,2,2,10,9,19,fr,bonne/bon<adj><f><sg>
1.0,3.1630208333333334,22,16,1,1,18,es,come/comer<vblex><pri><p3><sg>
1.0,0.023622685185185184,67,57,4,4,21,es,más/más<adv>
1.0,2.015138888888889,8,7,1,1,7,fr,je/je<prn><tn><p1><mf><sg>
1.0,0.023946759259259258,13,13,2,2,2,fr,elle/il<prn><tn><p3><f><sg>
1.0,1.0184722222222222,215,131,1,1,16,en,food/food<n><sg>
1.0,0.0037731481481481483,22,20,1,1,17,fr,les/le<det><def><mf><pl>
0.0,0.11578703703703704,4,4,1,0,15,fr,femme/femme<n><f><sg>
1.0,0.01474537037037037,5,5,1,1,20,es,papa/papa<n><f><sg>
0.75,0.0021875,4,3,4,3,21,es,escribimos/escribir<vblex><pri><p1><pl>
1.0,8.244502314814815,3,2,1,1,20,fr,bois/boire<vblex><pri><p1><sg>
1.0,13.97537037037037,39,32,1,1,11,en,black/black<adj>
0.0,0.7557638888888889,11,11,1,0,16,fr,rouge/rouge<adj><mf><sg>
1.0,0.009664351851851851,22,21,1,1,19,en,chicken/chicken<n><sg>
1.0,0.8990393518518518,8,7,3,3,14,es,hombre/hombre<n><m><sg>
1.0,1.9212962962962963,7,6,2,2,1,de,ein/ein<det><ind><nt><sg><acc>
0.0,1.2625578703703704,9,7,1,0,15,en,you/prpers<prn><obj><p2><mf><sp>
1.0,2.0233101851851854,12,7,2,2,20,es,en/en<pr>
0.5,2.713935185185185,6,6,2,1,9,es,vez/vez<n><f><sg>
1.0,0.00636574074074074,8,6,1,1,17,en,boy/boy<n><sg>
1.0,0.007106481481481482,4,4,1,1,18,de,sie/sie<prn><p3><f><sg><nom>
1.0,0.0069328703703703705,24,23,1,1,17,de,apfel/apfel<n><m><sg><acc>
1.0,35.53998842592593,3,3,1,1,11,fr,anglais/anglais<adj><m><sp>
0.5,6.994479166666666,2,2,2,1,3,en,answer/answer<n><sg>
1.0,207.93872685185184,11,11,1,1,21,es,pago/pagar<vblex><pri><p1><sg>
1.0,0.5602430555555555,5,5,1,1,14,en,oil/oil<n><sg>
1.0,0.025127314814814814,12,10,1,1,14,en,juice/juice<n><sg>
1.0,0.0021296296296296298,16,14,1,1,20,es,nosotros/prpers<prn><tn><p1><m><pl>
1.0,0.9677777777777777,2,2,1,1,11,es,cebolla/cebolla<n><f><sg>
1.0,6.236238425925926,5,5,3,3,1,en,international/international<adj>
1.0,0.0020601851851851853,3,3,5,5,0,it,ai/a<pr>+il<det><def><m><pl>
1.0,100.25233796296297,2,1,1,1,16,en,not/not<adv>
1.0,0.021666666666666667,5,4,1,1,19,en,love/love<vblex><pres>
1.0,0.9990162037037037,9,8,6,6,0,es,finales/final<adj><mf><pl>
0.0,75.96932870370371,9,8,1,0,19,en,out/out<pr>
1.0,7.921944444444445,4,4,1,1,12,it,gli/il<det><def><m><pl>
1.0,1.3988773148148148,22,21,3,3,0,en,saturday/saturday<n><sg>
1.0,0.2966666666666667,6,5,1,1,23,en,in/in<pr>
1.0,0.0052430555555555555,17,16,1,1,23,en,of/of<pr>
1.0,0.004224537037037037,15,12,2,2,11,en,dog/dog<n><sg>
1.0,0.0033680555555555556,7,6,3,3,17,en,drink/drink<vblex><pres>
1.0,4.217268518518519,4,4,2,2,20,en,department/department<n><sg>
1.0,0.006238425925925926,29,27,1,1,19,en,men/man<n><pl>
1.0,0.012025462962962963,4,4,1,1,18,en,'s/'s<gen>
1.0,0.002395833333333333,15,15,1,1,4,en,she/prpers<prn><subj><p3><f><sg>
1.0,1.9391782407407407,3,3,1,1,17,fr,cochon/cochon<n><m><sg>
1.0,0.002210648148148148,12,12,2,2,16,it,mie/mio<det><pos><f><pl>
0.0,0.0036574074074074074,23,21,1,0,5,fr,la/le<det><def><f><sg>
1.0,0.0018287037037037037,77,59,1,1,21,fr,va/aller<vblex><pri><p3><sg>
1.0,0.00798611111111111,8,8,1,1,23,es,bebe/beber<vblex><pri><p3><sg>
0.5,0.0026967592592592594,7,7,2,1,0,fr,tu/tu<prn><tn><p2><mf><sg>
1.0,0.002534722222222222,3,3,1,1,1,en,alcohol/alcohol<n><sg>
1.0,0.006967592592592593,6,5,1,1,23,es,entre/entre<pr>
1.0,6.1688425925925925,1,1,5,5,0,pt,livro/livro<n><m><sg>
1.0,3.9758449074074074,5,5,4,4,8,en,have/have<vblex><pres>
1.0,0.001863425925925926,5,5,1,1,23,es,blanco/blanco<adj><m><sg>
1.0,14.458240740740742,16,12,1,1,9,es,come/comer<vblex><pri><p3><sg>
1.0,0.786724537037037,2,2,3,3,22,es,pescado/pescado<n><m><sg>
1.0,0.008761574074074074,3,3,1,1,2,en,apples/apple<n><pl>
0.0,0.006597222222222222,20,19,1,0,20,en,not/not<adv>
1.0,0.012025462962962963,11,11,1,1,22,en,hats/hat<n><pl>
1.0,0.0028125,13,10,1,1,14,en,water/water<n><sg>
1.0,1.142511574074074,17,15,1,1,23,de,sie/sie<prn><p3><f><sg><nom>
1.0,0.9701157407407407,3,3,3,3,7,es,bebo/beber<vblex><pri><p1><sg>
1.0,5.987118055555555,3,3,1,1,1,en,<*sf>/evening<n><*numb>
1.0,0.8597337962962963,31,27,2,2,22,es,podemos/poder<vbmod><pri><p1><pl>
1.0,7.061180555555556,8,8,1,1,5,es,menú/menú<n><m><sg>
1.0,2.7522685185185187,1,1,4,4,20,es,tomate/tomate<n><m><sg>
1.0,0.010115740740740741,4,3,1,1,4,en,road/road<n><sg>
1.0,2.142615740740741,4,3,5,5,3,es,mujer/mujer<n><f><sg>
1.0,2.167974537037037,3,3,1,1,7,fr,buvons/boire<vblex><pri><p1><pl>
1.0,0.002511574074074074,5,4,1,1,16,en,answer/answer<n><sg>
0.75,1.510185185185185,3,3,4,3,2,fr,repas/repas<n><m><sp>
1.0,11.001469907407408,39,37,1,1,11,en,have/have<vblex><inf>
1.0,5.033449074074074,8,8,1,1,5,fr,vous/vous<prn><tn><p2><mf><pl>
0.6,0.030347222222222223,2,1,5,3,1,en,juice/juice<n><sg>
1.0,1.735324074074074,4,4,1,1,2,en,cats/cat<n><pl>
1.0,5.804768518518519,1,1,1,1,16,es,llaves/llave<n><f><pl>
1.0,0.0012962962962962963,3,2,1,1,20,es,nadas/nadar<vblex><pri><p2><sg>
1.0,0.01857638888888889,2,1,1,1,13,de,vogel/vogel<n><m><sg><acc>
1.0,0.0019212962962962964,7,4,1,1,1,fr,pomme/pomme<n><f><sg>
1.0,0.002824074074074074,21,14,1,1,6,es,está/estar<vblex><pri><p3><sg>
1.0,17.635752314814816,5,3,1,1,8,es,dato/dato<n><m><sg>
0.0,1.5547800925925925,46,39,1,0,19,en,drink/drink<vblex><pres>
1.0,4.966238425925926,3,3,1,1,15,fr,ils/il<prn><tn><p3><m><pl>
1.0,0.0042824074074074075,3,3,1,1,17,en,phase/phase<n><sg>
1.0,9.416608796296297,7,6,1,1,8,es,duermen/dormir<vblex><pri><p3><pl>
0.666666666667,2.1033333333333335,5,4,3,2,22,de,frau/frau<n><f><sg><nom>
1.0,11.723287037037037,4,4,1,1,22,es,vestido/vestido<n><m><sg>
1.0,3.9841550925925926,3,3,2,2,20,en,their/their<det><pos><sp>
0.75,24.74827546296296,37,34,4,3,13,it,sei/essere<vbser><pri><p2><sg>
1.0,8.053159722222222,5,4,1,1,22,it,<*sf>/marrone<adj><mf><*numb>
1.0,0.002002314814814815,4,4,2,2,19,es,bebe/beber<vblex><pri><p3><sg>
1.0,0.003738425925925926,2,1,1,1,10,fr,va/aller<vblex><pri><p3><sg>
1.0,6.173495370370371,6,5,1,1,13,fr,petit/petit<adj><m><sg>
1.0,0.029155092592592594,12,11,1,1,2,en,am/be<vbser><pri><p1><sg>
1.0,0.003923611111111111,35,35,1,1,8,en,drink/drink<vblex><pres>
1.0,93.9825925925926,7,7,1,1,20,es,mi/mío<det><pos><mf><sg>
1.0,0.0052199074074074075,2,2,2,2,21,es,llaves/llave<n><f><pl>
1.0,0.892974537037037,3,3,1,1,1,en,pays/pay<vblex><pri><p3><sg>
1.0,0.006840277777777778,28,24,3,3,13,es,tu/tuyo<det><pos><mf><sg>
1.0,1.2615277777777778,5,4,4,4,5,en,her/her<det><pos><sp>
1.0,3.0456944444444445,12,11,1,1,9,es,bebe/beber<vblex><pri><p3><sg>
1.0,0.0062037037037037035,4,3,1,1,7,en,stage/stage<n><sg>
1.0,8.65681712962963,28,22,1,1,14,en,a/a<det><ind><sg>
1.0,43.81747685185185,9,8,1,1,16,en,newspapers/newspaper<n><pl>
1.0,0.004293981481481481,31,29,3,3,1,en,my/my<det><pos><sp>
1.0,0.8060300925925926,3,3,1,1,12,it,<*sf>/rosa<adj><*gndr><*numb>
1.0,41.10695601851852,20,20,1,1,5,en,boy/boy<n><sg>
1.0,0.07317129629629629,21,17,2,2,13,fr,mon/mon<det><pos><m><sg>
1.0,0.009571759259259259,29,24,1,1,12,en,eat/eat<vblex><pres>
1.0,6.182534722222222,9,8,3,3,4,en,reads/read<vblex><pri><p3><sg>
1.0,23.992326388888888,9,9,2,2,7,es,fresa/fresa<n><f><sg>
1.0,0.9856828703703704,7,7,2,2,21,en,stayed/stay<vblex><past>
0.666666666667,0.4008217592592593,63,56,3,2,3,en,man/man<n><sg>
1.0,2.2400231481481483,29,28,2,2,11,de,einen/ein<det><ind><m><sg><acc>
0.5,0.000625,402,345,2,1,20,en,will/will<vaux><pres><@future>
1.0,0.08675925925925926,112,94,1,1,6,en,love/love<vblex><pres>
1.0,3.8835532407407407,6,6,1,1,1,it,piatti/piatto<n><m><pl>
1.0,0.5672337962962963,2,2,1,1,22,en,tradition/tradition<n><sg>
1.0,0.0011805555555555556,13,10,1,1,23,it,siamo/essere<vbser><pri><p1><pl>
1.0,0.0024421296296296296,5,4,1,1,20,es,fresa/fresa<n><f><sg>
1.0,24.12824074074074,2,2,1,1,0,de,suppe/suppe<n><f><sg><*case>
1.0,2.968703703703704,6,6,2,2,22,en,read/read<vblex><pres>
1.0,3.0435648148148147,2,2,2,2,1,en,skirts/skirt<n><pl>
1.0,12.055729166666667,9,9,3,3,22,es,zapatos/zapato<n><m><pl>
0.75,4.030138888888889,3,3,4,3,20,en,drink/drink<vblex><pres>
1.0,0.9658217592592593,28,23,1,1,0,es,azúcar/azúcar<n><m><sg>
1.0,0.0008912037037037037,26,22,1,1,21,es,mujer/mujer<n><f><sg>
1.0,0.8723148148148148,1,1,1,1,20,pt,comem/comer<vblex><pri><p3><pl>
1.0,0.0040625,8,7,4,4,21,en,him/prpers<prn><obj><p3><m><sg>
1.0,17.82616898148148,7,7,1,1,20,de,apfel/apfel<n><m><sg><dat>
1.0,0.04393518518518519,101,97,1,1,22,en,water/water<n><sg>
0.666666666667,0.0037962962962962963,6,6,3,2,16,es,<*sf>/maestro<n><*gndr><*numb>
1.0,0.01238425925925926,5,5,1,1,4,es,dónde/dónde<adv><itg>
0.0,0.7871759259259259,1,1,1,0,12,de,sandwich/sandwich<n><nt><sg><*case>
1.0,2.824363425925926,15,13,5,5,17,es,niños/niño<n><m><pl>
1.0,0.002372685185185185,7,7,1,1,10,en,users/user<n><pl>
1.0,8.250219907407407,8,6,1,1,20,es,cocinan/cocinar<vblex><pri><p3><pl>
0.333333333333,10.9103125,2,2,3,1,12,en,yes/yes<adv>
1.0,0.021423611111111112,1,1,1,1,15,fr,va/aller<vblex><pri><p3><sg>
1.0,156.96719907407407,4,4,1,1,15,en,plate/plate<n><sg>
1.0,0.029814814814814815,10,10,4,4,2,en,train/train<n><sg>
1.0,0.0026967592592592594,16,11,3,3,3,es,carta/carta<n><f><sg>
0.75,12.44298611111111,4,3,4,3,18,fr,boit/boire<vblex><pri><p3><sg>
0.0,11.983564814814814,12,10,1,0,15,es,tu/tuyo<det><pos><mf><sg>
1.0,22.96806712962963,2,2,1,1,16,it,crema/crema<n><f><sg>
1.0,0.021145833333333332,6,6,1,1,21,it,quotidianamente/quotidianamente<adv>
1.0,0.9828819444444444,335,315,1,1,23,en,my/my<det><pos><sp>
1.0,0.002928240740740741,52,46,1,1,3,fr,et/et<cnjcoo>
0.666666666667,2.925520833333333,3,3,3,2,13,en,animals/animal<n><pl>
0.666666666667,1.1849652777777777,2,2,3,2,20,es,lees/leer<vblex><pri><p2><sg>
1.0,6.068912037037037,2,1,2,2,2,fr,papillon/papillon<n><m><sg>
0.0,0.002777777777777778,56,44,1,0,20,en,boyfriend/boyfriend<n><sg>
1.0,2.849039351851852,2,2,1,1,10,en,monday/monday<n><sg>
1.0,0.5033101851851852,3,3,3,3,1,es,ventana/ventana<n><f><sg>
0.0,0.0026157407407407405,16,13,1,0,16,fr,sa/son<det><pos><f><sg>
1.0,0.00125,5,4,1,1,13,it,io/io<prn><tn><p1><mf><sg>
1.0,0.04335648148148148,4,3,6,6,21,es,un/uno<det><ind><m><sg>
1.0,0.8159722222222222,2,2,1,1,15,fr,crêpes/crêpe<n><f><pl>
1.0,1.026898148148148,136,110,1,1,10,pt,é/ser<vbser><pri><p3><sg>
1.0,2.928657407407407,8,7,1,1,17,es,es/ser<vbser><pri><p3><sg>
1.0,15.852037037037038,3,3,1,1,9,es,amarillo/amarillo<adj><m><sg>
1.0,0.007592592592592593,1,1,1,1,23,fr,oiseau/oiseau<n><m><sg>
1.0,9.944988425925926,2,1,2,2,23,es,lee/leer<vblex><pri><p3><sg>
1.0,0.006458333333333333,9,8,3,3,3,en,dogs/dog<n><pl>
1.0,0.004571759259259259,14,14,4,4,10,en,milk/milk<n><sg>
1.0,0.003287037037037037,6,5,1,1,2,en,recent/recent<adj>
1.0,0.9967361111111112,19,15,1,1,0,fr,rouge/rouge<adj><mf><sg>
1.0,0.00474537037037037,42,42,2,2,4,en,girl/girl<n><sg>
1.0,0.8233796296296296,6,5,1,1,14,en,eat/eat<vblex><pres>
1.0,0.9004282407407408,1,1,1,1,17,de,sie/sie<prn><p3><mf><pl><nom>
0.75,58.637766203703706,9,7,4,3,19,fr,elle/il<prn><tn><p3><f><sg>
1.0,0.004189814814814815,19,16,1,1,14,en,women/woman<n><pl>
1.0,10.426354166666666,4,4,1,1,22,en,drink/drink<vblex><pres>
1.0,0.0029745370370370373,9,8,2,2,22,fr,est/être<vbser><pri><p3><sg>
1.0,0.00951388888888889,60,52,2,2,22,en,water/water<n><sg>
1.0,0.2609722222222222,10,10,1,1,2,en,have/have<vblex><inf>
1.0,2.797222222222222,2,2,1,1,13,fr,<*sf>/chapeau<n><m><*numb>
1.0,0.008946759259259258,11,8,1,1,2,en,plates/plate<n><pl>
1.0,0.003460648148148148,37,31,1,1,2,de,das/das<det><def><nt><sg><nom>
1.0,0.9130902777777777,6,3,2,2,18,fr,riz/riz<n><m><sp>
1.0,14.128506944444444,7,6,6,6,2,en,children/child<n><pl>
1.0,0.019791666666666666,3,2,1,1,3,es,nuestra/nuestro<det><pos><f><sg>
1.0,0.0028356481481481483,25,21,4,4,16,fr,fille/fille<n><f><sg>
1.0,0.007118055555555555,4,4,1,1,12,de,medikamente/medikament<n><nt><pl><*case>
1.0,0.011238425925925926,34,29,2,2,1,it,una/un<det><ind><f><sg>
1.0,0.008738425925925926,13,9,1,1,2,es,lo/lo<prn><pro><p3><nt>
1.0,170.04909722222223,8,8,1,1,21,de,etwa/etwa<adv>
0.0,0.1737152777777778,4,4,1,0,21,en,<*sf>/time<n><*numb>
1.0,1.1495949074074074,13,12,2,2,5,en,his/his<det><pos><sp>
0.5,2.8821064814814816,22,20,2,1,3,fr,est/être<vbser><pri><p3><sg>
1.0,2.8034143518518517,4,4,3,3,0,es,cerveza/cerveza<n><f><sg>
1.0,89.94945601851852,3,3,2,2,10,es,oído/oído<n><m><sg>
1.0,1.964537037037037,17,14,2,2,23,es,bebe/beber<vblex><pri><p3><sg>
1.0,0.005023148148148148,52,50,2,2,21,es,de/de<pr>
1.0,15.22486111111111,3,3,1,1,3,en,turtles/turtle<n><pl>
0.833333333333,0.00443287037037037,2,1,6,5,5,fr,suivre/suivre<vblex><inf>
1.0,0.0033796296296296296,6,5,1,1,16,de,mädchen/mädchen<n><nt><sg><acc>
1.0,0.003425925925925926,6,6,1,1,0,en,writer/writer<n><sg>
1.0,0.002627314814814815,18,18,1,1,9,en,go/go<vblex><pres>
1.0,0.002534722222222222,3,3,1,1,18,es,sombrero/sombrero<n><m><sg>
1.0,1.9030671296296295,4,4,1,1,1,fr,concernant/concernant<pr>
1.0,0.0015393518518518519,28,25,1,1,22,es,como/comer<vblex><pri><p1><sg>
0.5,1.8288773148148147,2,2,2,1,2,en,goes/go<vblex><pri><p3><sg>
0.8,0.2659375,18,13,5,4,20,es,somos/ser<vbser><pri><p1><pl>
1.0,1.0201041666666666,13,11,1,1,21,fr,boivent/boire<vblex><pri><p3><pl>
1.0,0.052905092592592594,10,8,1,1,5,fr,mange/manger<vblex><pri><p3><sg>
1.0,0.4568055555555556,2,1,1,1,13,en,<*sf>/pen<n><*numb>
1.0,3.0330092592592592,5,3,3,3,12,it,squalo/squalo<n><m><sg>
0.5,0.0019675925925925924,3,3,2,1,5,de,tassen/tasse<n><f><pl><acc>
1.0,1.3258564814814815,41,36,2,2,2,es,mi/mío<det><pos><mf><sg>
1.0,0.6992708333333333,5,5,1,1,18,pt,aranha/aranha<n><f><sg>
1.0,0.010543981481481482,6,6,1,1,23,en,bread/bread<n><sg>
1.0,0.0011805555555555556,4,4,1,1,1,fr,homme/homme<n><m><sg>
1.0,1.9121643518518519,1,1,1,1,13,it,stasera/stasera<adv>
1.0,0.001099537037037037,5,5,1,1,9,de,einen/ein<det><ind><m><sg><acc>
1.0,0.002939814814814815,122,119,1,1,15,en,my/my<det><pos><sp>
0.75,41.56559027777778,13,11,4,3,6,en,men/man<n><pl>
1.0,0.004189814814814815,11,11,2,2,13,de,die/die<det><def><mf><pl><nom>
1.0,1.7643287037037036,16,16,1,1,1,en,mother/mother<n><sg>
1.0,10.803252314814815,4,4,1,1,20,es,sombrero/sombrero<n><m><sg>
1.0,0.01474537037037037,3,2,1,1,20,pt,regime/regime<n><m><sg>
1.0,1.569039351851852,6,6,2,2,14,de,habt/haben<vbhaver><pri><p2><pl>
1.0,13.946863425925926,9,9,4,4,16,it,cibo/cibo<n><m><sg>
1.0,3.2140162037037037,13,13,1,1,0,es,soy/ser<vbser><pri><p1><sg>
1.0,0.005532407407407408,5,5,1,1,14,en,artists/artist<n><pl>
0.833333333333,0.005902777777777778,13,11,12,10,4,en,a/a<det><ind><sg>
